source_thunder_link,source_name,name
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjEyMTYvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU1JUIwJTkxJUU1JUI5JUI0JUU2JUI0JUJFJUU3JTlBJTg0JUU1JUE1JTg3JUU1JUI5JUJCJUU2JUJDJTgyJUU2JUI1JTgxLk1QNC43MjB4MzkyLiVFNCVCOCVBRCVFNiU5NiU4NyVFNSVBRCU5NyVFNSVCOSU5NS5tcDRaWg==""",ftp://dygod1:dygod1@d068.dygod.org:1216/[电影天堂-www.dy2018.net].少年派的奇幻漂流.MP4.720x392.中文字幕.mp4,少年派的奇幻漂流
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMzguZHlnb2QuY246NjExOC9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXVslRTYlOTUlOTklRTclODglQjYyXS5UaGUuR29kZmF0aGVyLjIuSUkuU1AucmlwLnJhclpa""",ftp://dygod1:dygod1@d138.dygod.cn:6118/[电影天堂www.dygod.cn][教父2].The.Godfather.2.II.SP.rip.rar,教父2
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQzOTMuZHlnb2Qub3JnOjkwOTUvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU1JUIwJTkxJUU1JUI5JUI0JUU2JUI0JUJFJUU3JTlBJTg0JUU1JUE1JTg3JUU1JUI5JUJCJUU2JUJDJTgyJUU2JUI1JTgxLjcyMHAuQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTclRTUlQjklOTUucm12Ylpa""",ftp://dygod1:dygod1@d393.dygod.org:9095/[电影天堂-www.dy2018.net].少年派的奇幻漂流.720p.BD中英双字幕.rmvb,少年派的奇幻漂流
"""thunder://QUFmdHA6Ly94dW5sZWkzOnh1bmxlaTNAZGF0YTAxLjd4dW5sZWkuY29tOjEwMDEvJUU3JUJFJThFJUU0JUI4JUJEJUU1JUJGJTgzJUU3JTgxJUI1JUU3JTlBJTg0JUU2JUIwJUI4JUU2JTgxJTkyJUU5JTk4JUIzJUU1JTg1JTg5L1slRTUlOEUlQkIlRTglQkYlODUlRTklOUIlQjd3d3cuN3h1bmxlaS5jb21dJUU3JUJFJThFJUU0JUI4JUJEJUU1JUJGJTgzJUU3JTgxJUI1JUU3JTlBJTg0JUU2JUIwJUI4JUU2JTgxJTkyJUU5JTk4JUIzJUU1JTg1JTg5MS5ybXZiWlo=""",ftp://xunlei3:xunlei3@data01.7xunlei.com:1001/美丽心灵的永恒阳光/[去迅雷www.7xunlei.com]美丽心灵的永恒阳光1.rmvb,美丽心灵
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMTIvJUU2JTk1JTk5JUU3JTg4JUI2MiVFNCVCOCVBRCVFNiU5NiU4NyVFNyU4OSU4OC5yYXJaWg==""",http://122.225.100.184:3012/教父2中文版.rar,教父2
"""thunder://QUFmdHA6Ly93OndAZGEuZGwxMjM0LmNvbTo4MDA2LyVFNiU5NSU5OSVFNyU4OCVCNjJCRCVFNSU4RiU4QyVFOCVBRiVBRCVFNCVCOCVBRCVFNSVBRCU5N1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0ubWt2Wlo=""",ftp://w:w@da.dl1234.com:8006/教父2BD双语中字[电影天堂www.dy2018.com].mkv,教父2
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjAuZHlnb2QuY246MTM5MS8lRTclQkUlOEUlRTQlQjglQkQlRTUlQkYlODMlRTclODElQjUlRTclOUElODQlRTYlQjAlQjglRTYlODElOTIlRTklOTglQjMlRTUlODUlODkuWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0uJUU3JUJFJThFJUU0JUI4JUJEJUU1JUJGJTgzJUU3JTgxJUI1JUU3JTlBJTg0JUU2JUIwJUI4JUU2JTgxJTkyJUU5JTk4JUIzJUU1JTg1JTg5LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10ucm12Ylpa""",ftp://dygod1:dygod1@d120.dygod.cn:1391/美丽心灵的永恒阳光.[中英双字.1024分辨率]/[电影天堂www.dygod.com].美丽心灵的永恒阳光.[中英双字.1024分辨率].rmvb,美丽心灵
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGRhdGE0LmR5Z29kLm5ldDo4ODA0LyVFNiU5NyVBMCVFNyU5NyU5QiVFNSVBNCVCMSVFNiU4MSU4Qi8lRTYlOTclQTAlRTclOTclOUIlRTUlQTQlQjElRTYlODElOEIxW3d3dy5keWdvZC5jb20lRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJdLnJtdmJaWg==""",ftp://dygod1:dygod1@data4.dygod.net:8804/无痛失恋/无痛失恋1[www.dygod.com电影天堂].rmvb,美丽心灵
"""thunder://QUFmdHA6Ly80OjRAZDMuZGwxMjM0LmNvbTo1NDA5LyVFNyVCRSU4RSVFNCVCOCVCRCVFNSVCRiU4MyVFNyU4MSVCNUJEJUU1JTlCJUJEJUU4JThCJUIxJUU1JThGJThDJUU4JUFGJUFEJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ta3ZaWg==""",ftp://4:4@d3.dl1234.com:5409/美丽心灵BD国英双语双字[电影天堂www.dy2018.com].mkv,美丽心灵
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjExNzEvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU1JUE2JTk5JUU3JUFDJTk0JUU3JTk0JTlGJUU4JThBJUIxLjcyMHAuQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTclRTUlQjklOTUucm12Ylpa""",ftp://dygod1:dygod1@d068.dygod.org:1171/[电影天堂-www.dy2018.net].妙笔生花.720p.BD中英双字幕.rmvb,情书
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDcvJUU3JTg4JUIxJUU3JTlBJTg0JUU2JTk1JTg1JUU0JUJBJThCJUVGJUJDJTlBJUU4JUJGJTg3JUU1JThFJUJCJUU2JTlEJUE1JUU0JUJGJUExJUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3007/爱的故事：过去来信中文版.exe,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyNzMuZHlnb2Qub3JnOjQwMzYvJUU1JUJGJUFCJUU0JUI5JTkwJUU2JTg4JTkxJUU3JTlBJTg0JUU1JUFFJUI2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlQkYlQUIlRTQlQjklOTAlRTYlODglOTElRTclOUElODQlRTUlQUUlQjYwMS5ybXZiWlo=""",ftp://dygod1:dygod1@d273.dygod.org:4036/快乐我的家/[电影天堂www.dy2018.com]快乐我的家01.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyNzMuZHlnb2Qub3JnOjMwMzgvJUU1JUJGJUFCJUU0JUI5JTkwJUU2JTg4JTkxJUU3JTlBJTg0JUU1JUFFJUI2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlQkYlQUIlRTQlQjklOTAlRTYlODglOTElRTclOUElODQlRTUlQUUlQjYwMi5ybXZiWlo=""",ftp://dygod1:dygod1@d273.dygod.org:3038/快乐我的家/[电影天堂www.dy2018.com]快乐我的家02.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNzkuZHlnb2Qub3JnOjkwMzEvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU2JTgzJTg1JUU0JUI5JUE2LkJELjEyODB4NzIwLiVFNCVCOCVBRCVFNiU5NiU4NyVFNSVBRCU5NyVFNSVCOSU5NS5ybXZiWlo=""",ftp://dygod1:dygod1@d079.dygod.org:9031/[电影天堂-www.dy2018.net].情书.BD.1280x720.中文字幕.rmvb,情书
"""thunder://QUFmdHA6Ly9pOmlAZHMuZGwxMjM0LmNvbTo4MDA2LyVFNSU5MyU4OCVFNSVCMCU5NCVFNyU5QSU4NCVFNyVBNyVCQiVFNSU4QSVBOCVFNSU5RiU4RSVFNSVBMCVBMUJEJUU1JTlCJUJEJUU2JTk3JUE1JUU1JThGJThDJUU4JUFGJUFEJUU0JUI4JUFEJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ta3ZaWg==""",ftp://i:i@ds.dl1234.com:8006/哈尔的移动城堡BD国日双语中字[电影天堂www.dy2018.com].mkv,哈尔的移动城堡
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjMwMDcvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0lRTUlOTMlODglRTUlQjAlOTQlRTclOUElODQlRTclQTclQkIlRTUlOEElQTglRTUlOUYlOEUlRTUlQTAlQTEuMTAyNHg1NzYuJUU1JTlCJUJEJUU3JUIyJUE0JUU2JTk3JUE1JUU0JUI4JTg5JUU4JUFGJUFELiVFNCVCOCVBRCVFNiU5NiU4NyVFNSVBRCU5NyVFNSVCOSU5NS5ta3ZaWg==""",ftp://dygod1:dygod1@d068.dygod.org:3007/[电影天堂-www.dy2018.net]哈尔的移动城堡.1024x576.国粤日三语.中文字幕.mkv,哈尔的移动城堡
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjEyMDYvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU4JTgyJUE5JUU1JUI5JUI2JUU4JTgyJUE5LjcyMHAuQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTclRTUlQjklOTUucm12Ylpa""",ftp://dygod1:dygod1@d068.dygod.org:1206/[电影天堂-www.dy2018.net].肩并肩.720p.BD中英双字幕.rmvb,情书
"""thunder://QUFmdHA6Ly85OjlAZHguZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTYlOTclQjYlRTUlODUlODklRTYlODMlODUlRTQlQjklQTZCRCVFNiVCMyVCMCVFOCVBRiVBRCVFNCVCOCVBRCVFNSVBRCU5Ny5ybXZiWlo=""",ftp://9:9@dx.dl1234.com:8006/[电影天堂www.dy2018.com]时光情书BD泰语中字.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNzkuZHlnb2Qub3JnOjIwMDkvJUU5JTk5JTg0JUU2JUIzJUE4JUVGJUJDJTlBJUU2JTg4JTkxJUU3JTg4JUIxJUU0JUJEJUEwLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFOSU5OSU4NCVFNiVCMyVBOCVFRiVCQyU5QSVFNiU4OCU5MSVFNyU4OCVCMSVFNCVCRCVBMEJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d079.dygod.org:2009/附注：我爱你.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]附注：我爱你BD中英双字.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjEyMDYvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU4JTgyJUE5JUU1JUI5JUI2JUU4JTgyJUE5LjcyMHAuQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTclRTUlQjklOTUucm12Ylpa""",ftp://dygod1:dygod1@d068.dygod.org:1206/[电影天堂-www.dy2018.net].肩并肩.720p.BD中英双字幕.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNTUuZHlnb2Qub3JnOjEzNTMvJUU2JTlDJTgwJUU1JTkwJThFJUU0JUI4JTgwJUU1JUIwJTgxJUU2JTgzJTg1JUU0JUI5JUE2RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4Lm5ldF0lRTYlOUMlODAlRTUlOTAlOEUlRTQlQjglODAlRTUlQjAlODElRTYlODMlODUlRTQlQjklQTZjZDEucm12Ylpa""",ftp://dygod1:dygod1@d055.dygod.org:1353/最后一封情书DVD中英双字/[电影天堂www.dy2018.net]最后一封情书cd1.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNTUuZHlnb2Qub3JnOjEzNTMvJUU2JTlDJTgwJUU1JTkwJThFJUU0JUI4JTgwJUU1JUIwJTgxJUU2JTgzJTg1JUU0JUI5JUE2RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4Lm5ldF0lRTYlOUMlODAlRTUlOTAlOEUlRTQlQjglODAlRTUlQjAlODElRTYlODMlODUlRTQlQjklQTZjZDIucm12Ylpa""",ftp://dygod1:dygod1@d055.dygod.org:1353/最后一封情书DVD中英双字/[电影天堂www.dy2018.net]最后一封情书cd2.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzUuZHlnb2Qub3JnOjIwMTEvJUU1JTg4JTg2JUU2JTg5JThCJUU0JUJGJUExLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNSU4OCU4NiVFNiU4OSU4QiVFNCVCRiVBMUJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d035.dygod.org:2011/分手信.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]分手信BD中英双字.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNzAuZHlnb2Qub3JnOjY1NzIvJUU4JUE3JUE2JUU0JUI4JThEJUU1JTg4JUIwJUU3JTlBJTg0JUU2JTgxJThCJUU0JUJBJUJBLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5vcmddJUU4JUE3JUE2JUU0JUI4JThEJUU1JTg4JUIwJUU3JTlBJTg0JUU2JTgxJThCJUU0JUJBJUJBQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod1:dygod1@d070.dygod.org:6572/触不到的恋人.[中英双字.1024分辨率]/[电影天堂www.dygod.org]触不到的恋人BD中英双字.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMzAuZHlnb2QuY29tOjIwMTUvJUU5JUFEJTgyL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY25dW1NvdWxdWzAwMV1bS09fQ05dLnJtdmJaWg==""",ftp://dygod1:dygod1@d130.dygod.com:2015/魂/[电影天堂www.dygod.cn][Soul][001][KO_CN].rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDU6ZHlnb2Q1QGRhdGE2LmR5Z29kLm5ldDoyMDMyLyVFNSVBRSU5RSVFNiU4OCU5OCVFNSVBNCVBNyVFNyVCQiVCQyVFOCU4OSVCQS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNSVBRSU5RSVFNiU4OCU5OCVFNSVBNCVBNyVFNyVCQiVCQyVFOCU4OSVCQTA4MDYyNi5ybXZiWlo=""",ftp://dygod5:dygod5@data6.dygod.net:2032/实战大综艺/[电影天堂www.dygod.cn]实战大综艺080626.rmvb,情书
"""thunder://QUFmdHA6Ly9wOnBAZDMuZGwxMjM0LmNvbTo5Nzg4L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTYlQjQlQkIlRTclOUQlODBIRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5ta3ZaWg==""",ftp://p:p@d3.dl1234.com:9788/[电影天堂www.dy2018.com]活着HD中英双字.mkv,活着
"""thunder://QUFmdHA6Ly9keWdvZDM6ZHlnb2QzQGRhdGE2LmR5Z29kLm5ldDoyMDMzLyVFNSVBRSU5RSVFNiU4OCU5OCVFNSVBNCVBNyVFNyVCQiVCQyVFOCU4OSVCQS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNSVBRSU5RSVFNiU4OCU5OCVFNSVBNCVBNyVFNyVCQiVCQyVFOCU4OSVCQTA4MDYzMC5ybXZiWlo=""",ftp://dygod3:dygod3@data6.dygod.net:2033/实战大综艺/[电影天堂www.dygod.cn]实战大综艺080630.rmvb,情书
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQzOTIuZHlnb2Qub3JnOjMxMzkvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXSVFNiU4OCU5MSVFNCVCQiVBQyVFNyVCQSVBNiVFNCVCQyU5QSVFNSU5MCVBNy0yMDExMDMwMS5ybXZiWlo=""",ftp://dygod2:dygod2@d392.dygod.org:3139/[电影天堂www.dy2018.com]我们约会吧-20110301.rmvb,怦然心动
"""thunder://QUFmdHA6Ly9lOmVAZHEuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlOUIlQkQlRTUlOUMlOUYlRTUlQUUlODklRTUlODUlQTglRTclQUMlQUMlRTQlQkElOTQlRTUlQUQlQTMlRTclQUMlQUMwMSVFOSU5QiU4NlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTddLm1wNFpa""",ftp://e:e@dq.dl1234.com:8006/[电影天堂www.dy2018.com]国土安全第五季第01集[中英双字].mp4,活着
"""thunder://QUFmdHA6Ly9tOm1AZHguZGwxMjM0LmNvbTo3MjY5LyVFNiVCNCVCQiVFNyU5RCU4MEJEJUU1JTlCJUJEJUU4JUFGJUFEJUU0JUI4JUFEJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5tcDRaWg==""",ftp://m:m@dx.dl1234.com:7269/活着BD国语中字[电影天堂www.dy2018.com].mp4,活着
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QubmV0OjEwNDIvJUU1JUJEJTkzJUU1JUI5JUI4JUU3JUE2JThGJUU2JTlEJUE1JUU2JTk1JUIyJUU5JTk3JUE4RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY29tXSVFNSVCRCU5MyVFNSVCOSVCOCVFNyVBNiU4RiVFNiU5RCVBNSVFNiU5NSVCMiVFOSU5NyVBOERWRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5NzAxLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.net:1042/当幸福来敲门DVD中英双字/[电影天堂www.dygod.com]当幸福来敲门DVD中英双字01.rmvb,当幸福来敲门
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQwNjIuZHlnb2QubmV0OjEwNDIvJUU1JUJEJTkzJUU1JUI5JUI4JUU3JUE2JThGJUU2JTlEJUE1JUU2JTk1JUIyJUU5JTk3JUE4RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY29tXSVFNSVCRCU5MyVFNSVCOSVCOCVFNyVBNiU4RiVFNiU5RCVBNSVFNiU5NSVCMiVFOSU5NyVBOERWRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5NzAyLnJtdmJaWg==""",ftp://dygod2:dygod2@d062.dygod.net:1042/当幸福来敲门DVD中英双字/[电影天堂www.dygod.com]当幸福来敲门DVD中英双字02.rmvb,当幸福来敲门
"""thunder://QUFmdHA6Ly9keWdvZDpkeWdvZEBkYXRhNi5keWdvZC5uZXQ6MjAzMi8lRTYlOTclQTAlRTklOTclQjQlRTklODElOTMlRTQlQjglOEQlRTklODElOTMvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTYlOTclQTAlRTklOTclQjQlRTklODElOTMlRTQlQjglOEQlRTklODElOTMwODA2Mjcucm12Ylpa""",ftp://dygod:dygod@data6.dygod.net:2032/无间道不道/[电影天堂www.dygod.cn]无间道不道080627.rmvb,无间道
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyMDQuZHlnb2QuY246MjM0Mi8lRTYlOTAlOEYlRTUlODclQkIlRTQlQkYlQjElRTQlQjklOTAlRTklODMlQTguWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5MCU4RiVFNSU4NyVCQiVFNCVCRiVCMSVFNCVCOSU5MCVFOSU4MyVBOC1jZDEucm12Ylpa""",ftp://dygod1:dygod1@d204.dygod.cn:2342/搏击俱乐部.[中英双字.1024分辨率]/[电影天堂www.dygod.cn]搏击俱乐部-cd1.rmvb,搏击俱乐部
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyMDQuZHlnb2QuY246MjM0Mi8lRTYlOTAlOEYlRTUlODclQkIlRTQlQkYlQjElRTQlQjklOTAlRTklODMlQTguWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5MCU4RiVFNSU4NyVCQiVFNCVCRiVCMSVFNCVCOSU5MCVFOSU4MyVBOC1jZDIucm12Ylpa""",ftp://dygod2:dygod2@d204.dygod.cn:2342/搏击俱乐部.[中英双字.1024分辨率]/[电影天堂www.dygod.cn]搏击俱乐部-cd2.rmvb,搏击俱乐部
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjEuZHlnb2QuY246MTE3Mi8lRTYlOTclQTAlRTklOTclQjQlRTklODElOTMlRTklQTMlOEUlRTQlQkElOTEuWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5NyVBMCVFOSU5NyVCNCVFOSU4MSU5MyVFOSVBMyU4RSVFNCVCQSU5MS5bJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LjEwMjQlRTUlODglODYlRTglQkUlQTglRTclOEUlODddLnJtdmJaWg==""",ftp://dygod1:dygod1@d121.dygod.cn:1172/无间道风云.[中英双字.1024分辨率]/[电影天堂www.dygod.cn]无间道风云.[中英双字.1024分辨率].rmvb,无间道
"""thunder://QUFmdHA6Ly9keWdvZDM6ZHlnb2QzQGRhdGE2LmR5Z29kLm5ldDoyMDMyLyVFNiU5NyVBMCVFOSU5NyVCNCVFOSU4MSU5MyVFNCVCOCU4RCVFOSU4MSU5My9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5NyVBMCVFOSU5NyVCNCVFOSU4MSU5MyVFNCVCOCU4RCVFOSU4MSU5MzA4MDYyNC5ybXZiWlo=""",ftp://dygod3:dygod3@data6.dygod.net:2032/无间道不道/[电影天堂www.dygod.cn]无间道不道080624.rmvb,无间道
"""thunder://QUFmdHA6Ly9keWdvZDpkeWdvZEBkMDkwLmR5Z29kLmNuOjEwMzIvJUU2JTk3JUEwJUU5JTk3JUI0JUU5JTgxJTkzJUU0JUI4JThEJUU5JTgxJTkzL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY25dJUU2JTk3JUEwJUU5JTk3JUI0JUU5JTgxJTkzJUU0JUI4JThEJUU5JTgxJTkzMDgwNjIzLnJtdmJaWg==""",ftp://dygod:dygod@d090.dygod.cn:1032/无间道不道/[电影天堂www.dygod.cn]无间道不道080623.rmvb,无间道
